,Car Name,Car Model,Model Year,Price,Registration Year,Fuel Type,Kms Driven(kms),Engine Displacement(cc),Transmission,Year of Manufacture,Mileage(kmpl),Steering Type,Top Speed(kmph)
4620,Maruti,Maruti Celerio X,2019.0,599000.0,2019.0,Petrol,62000.0,998.0,Automatic,2019.0,21.63,Electric,160.0
4621,Maruti,Maruti XL6,2021.0,1125000.0,2021.0,Petrol,45000.0,1462.0,Manual,2021.0,19.01,Power,165.0
4622,Honda,Honda City,2020.0,1299000.0,2020.0,Petrol,36000.0,1498.0,Automatic,2020.0,18.3,Electric,178.55
4623,Honda,Honda City,2019.0,1050000.0,2019.0,Petrol,40000.0,1497.0,Manual,2019.0,17.14,Power,178.55
4624,Datsun,Datsun RediGO,2020.0,416000.0,2020.0,Petrol,15850.0,999.0,Manual,2020.0,22.5,Power,165.0
4625,Maruti,Maruti Swift Dzire,2017.0,642000.0,2017.0,Petrol,62535.0,1197.0,Automatic,2017.0,21.21,Power,158.0
4626,Maruti,Maruti Vitara Brezza,2018.0,849000.0,2018.0,Diesel,94600.0,1248.0,Manual,2018.0,24.3,Power,172.0
4627,Maruti,Maruti Swift Dzire,2013.0,434000.0,2013.0,Petrol,80375.0,1197.0,Manual,2013.0,22.41,Electric,158.0
4628,Honda,Honda Brio,2012.0,276000.0,2012.0,Petrol,97935.0,1198.0,Manual,2012.0,19.4,Power,164.0
4629,Hyundai,Hyundai i20,2019.0,710000.0,2020.0,Petrol,38300.0,1197.0,Manual,2019.0,18.6,Power,170.0
4630,Maruti,Maruti Baleno,2017.0,580000.0,2017.0,Petrol,81917.0,1197.0,Manual,2017.0,21.4,Power,180.0
4631,Maruti,Maruti Baleno,2016.0,575000.0,2016.0,Petrol,69000.0,1197.0,Manual,2016.0,21.4,Power,180.0
4632,Hyundai,Hyundai Grand i10,2016.0,498000.00000000006,2016.0,Petrol,43566.0,1197.0,Manual,2016.0,18.9,Power,165.0
4633,Hyundai,Hyundai i20,2015.0,533000.0,2015.0,Petrol,94201.0,1197.0,Manual,2015.0,18.6,Power,170.0
4634,Maruti,Maruti Baleno,2017.0,699000.0,2017.0,Petrol,50000.0,1197.0,Automatic,2017.0,21.4,Power,180.0
4635,Tata,Tata Tiago,2019.0,520000.0,2019.0,Petrol,40689.0,1199.0,Manual,2019.0,23.84,Power,150.0
4636,Honda,Honda Amaze,2018.0,720000.0,2018.0,Petrol,35849.0,1199.0,Manual,2018.0,19.5,Power,140.0
4637,MG,MG Hector,2021.0,1800000.0,2021.0,Diesel,15833.0,1956.0,Manual,2021.0,17.41,Power,165.0
4638,Skoda,Skoda Laura,2011.0,380000.0,2011.0,Diesel,90000.0,1968.0,Manual,2011.0,20.0,Power,192.0
4639,Hyundai,Hyundai i20,2019.0,749000.0,2019.0,Petrol,62000.0,1197.0,Manual,2019.0,18.6,Power,170.0
4640,Maruti,Maruti Alto K10,2017.0,330000.0,2017.0,Petrol,40000.0,998.0,Manual,2017.0,23.95,Power,145.0
4641,Tata,Tata New Safari,2021.0,2195000.0,2021.0,Diesel,20000.0,1956.0,Automatic,2021.0,14.08,Power,165.0
4642,Tata,Tata Tiago NRG,2022.0,700000.0,2022.0,Petrol,10000.0,1199.0,Manual,2022.0,20.09,Electric,121.92
4643,Hyundai,Hyundai i20,2016.0,645000.0,2016.0,Petrol,69552.0,1197.0,Manual,2016.0,18.6,Power,170.0
4644,Renault,Renault KWID,2018.0,391000.0,2018.0,Petrol,97610.0,999.0,Automatic,2018.0,24.04,Power,159.4
4646,Tata,Tata Harrier,2022.0,2275000.0,2022.0,Diesel,41000.0,1956.0,Automatic,2022.0,14.6,Power,121.92
4647,Hyundai,Hyundai i20,2015.0,516000.0,2015.0,Petrol,101887.0,1197.0,Manual,2015.0,18.6,Power,170.0
4648,Maruti,Maruti Wagon R,2012.0,312000.0,2012.0,Petrol,42217.0,998.0,Manual,2012.0,18.9,Power,152.0
4649,Jeep,Jeep Compass,2019.0,1975000.0,2019.0,Petrol,63000.0,1368.0,Automatic,2019.0,16.0,Power,186.69
4650,Maruti,Maruti Celerio,2016.0,434000.0,2017.0,Petrol,80315.0,998.0,Automatic,2016.0,26.68,Electric,150.0
4651,Maruti,Maruti Wagon R,2013.0,375000.0,2013.0,Petrol,55000.0,998.0,Manual,2013.0,18.9,Power,152.0
4652,Datsun,Datsun GO,2019.0,432000.0,2019.0,Petrol,64447.0,1198.0,Manual,2019.0,19.83,Power,150.0
4653,Hyundai,Hyundai Grand i10 Nios,2019.0,688000.0,2019.0,Petrol,76947.0,1197.0,Automatic,2019.0,20.7,Electric,165.0
4654,Datsun,Datsun RediGO,2018.0,350000.0,2018.0,Petrol,23110.0,799.0,Manual,2018.0,22.7,Power,145.0
4655,Hyundai,Hyundai Grand i10,2018.0,496000.0,2019.0,Petrol,40235.0,1197.0,Manual,2018.0,18.9,Power,165.0
4656,Maruti,Maruti Swift,2017.0,630000.0,2017.0,Petrol,48992.0,1197.0,Manual,2017.0,22.0,Power,160.0
4657,Hyundai,Hyundai Grand i10,2019.0,685000.0,2019.0,Petrol,21000.0,1197.0,Automatic,2019.0,18.9,Power,165.0
4658,Citroen,Citroen C5 Aircross,2021.0,3200000.0,2021.0,Diesel,30465.0,1997.0,Automatic,2021.0,18.6,Power,165.0
4659,Maruti,Maruti Celerio,2022.0,630000.0,2022.0,CNG,50000.0,998.0,Manual,2022.0,35.6,Electric,150.0
4660,Honda,Honda Mobilio,2015.0,550000.0,2015.0,Petrol,90000.0,1497.0,Manual,2015.0,17.3,Power,160.0
4661,Honda,Honda Mobilio,2014.0,520000.0,2014.0,Diesel,136083.0,1498.0,Manual,2014.0,24.2,Power,165.0
4662,Honda,Honda City,2007.0,250000.0,2007.0,Petrol,90000.0,1497.0,Manual,2007.0,17.7,Power,173.0
4663,Maruti,Maruti Vitara Brezza,2019.0,1000000.0,2019.0,Diesel,100000.0,1248.0,Manual,2019.0,24.3,Power,172.0
4664,Maruti,Maruti Ignis,2018.0,496000.0,2018.0,Petrol,39817.0,1197.0,Manual,2018.0,20.89,Electrical,165.0
4665,Maruti,Maruti Ciaz,2017.0,788000.0,2018.0,Diesel,54063.0,1248.0,Manual,2017.0,28.09,Power,190.0
4666,Hyundai,Hyundai i20 N Line,2021.0,994999.9999999999,2021.0,Petrol,37000.0,998.0,Manual,2021.0,20.0,Electric,165.0
4667,Hyundai,Hyundai Grand i10,2013.0,416000.0,2014.0,Petrol,67372.0,1197.0,Manual,2013.0,18.9,Power,165.0
4668,Maruti,Maruti Alto 800,2019.0,344000.0,2019.0,Petrol,76685.0,796.0,Manual,2019.0,24.7,Manual,140.0
4669,Maruti,Maruti Swift,2014.0,450000.0,2014.0,Diesel,115595.0,1248.0,Manual,2014.0,22.9,Power,158.0
4670,Volkswagen,Volkswagen Polo,2019.0,523000.00000000006,2019.0,Petrol,89956.0,999.0,Manual,2019.0,17.74,Electronic,165.0
4671,Maruti,Maruti Swift Dzire,2011.0,340000.0,2011.0,Diesel,120000.0,1248.0,Manual,2011.0,19.3,Power,172.0
4672,Hyundai,Hyundai Grand i10,2019.0,520000.0,2019.0,Petrol,87189.0,1197.0,Manual,2019.0,18.9,Power,165.0
4673,Maruti,Maruti Swift,2019.0,628000.0,2019.0,Petrol,42662.0,1197.0,Manual,2019.0,22.38,Electric,160.0
4674,Maruti,Maruti Swift,2014.0,525000.0,2014.0,Diesel,69000.0,1248.0,Manual,2014.0,25.2,Power,155.0
4675,Hyundai,Hyundai Santro,2019.0,513999.99999999994,2019.0,Petrol,63002.0,1086.0,Automatic,2019.0,20.3,Power,165.0
4676,Volkswagen,Volkswagen Passat,2018.0,1700000.0,2018.0,Diesel,120000.0,1968.0,Automatic,2018.0,17.42,Power,185.0
4677,Hyundai,Hyundai Verna,2008.0,290000.0,2008.0,Petrol,108000.0,1599.0,Manual,2008.0,13.9,Power,193.0
4678,Mahindra,Mahindra Marazzo,2020.0,950000.0,2020.0,Diesel,110000.0,1497.0,Manual,2020.0,17.3,Electric,145.0
4679,Hyundai,Hyundai Verna,2018.0,900000.0,2018.0,Petrol,40022.0,1591.0,Manual,2018.0,17.0,Power,196.0
4680,Maruti,Maruti Baleno,2019.0,750000.0,2019.0,Diesel,81000.0,1248.0,Manual,2019.0,27.39,Power,170.0
4681,Tata,Tata Manza,2011.0,300000.0,2011.0,Diesel,70000.0,1248.0,Manual,2011.0,21.12,Power,163.0
4682,Mahindra,Mahindra TUV 300,2019.0,980000.0000000001,2019.0,Diesel,46000.0,1493.0,Manual,2019.0,18.49,Power,156.0
4683,Maruti,Maruti Swift,2018.0,675000.0,2018.0,Petrol,45911.0,1197.0,Automatic,2018.0,22.56,Electric,160.0
4684,Honda,Honda City,2016.0,616000.0,2016.0,Petrol,87335.0,1497.0,Manual,2016.0,17.8,Power,195.0
4685,Maruti,Maruti Gypsy,2004.0,550000.0,2004.0,Petrol,15600.0,1298.0,Manual,2004.0,11.96,Manual,120.0
4686,Ford,Ford Ecosport,2018.0,814000.0,2018.0,Petrol,41108.0,1497.0,Manual,2018.0,17.0,Power,182.0
4687,Maruti,Maruti Baleno,2019.0,750000.0,2019.0,Petrol,35545.0,1197.0,Manual,2019.0,21.4,Power,180.0
4688,Hyundai,Hyundai Xcent,2017.0,450000.0,2017.0,Diesel,120000.0,1120.0,Manual,2017.0,24.4,Power,156.0
4689,Hyundai,Hyundai Grand i10,2016.0,498000.00000000006,2016.0,Petrol,54631.0,1197.0,Manual,2016.0,18.9,Power,165.0
4690,Maruti,Maruti Ciaz,2015.0,650000.0,2015.0,Diesel,107000.0,1248.0,Manual,2015.0,26.21,Power,160.0
4691,Hyundai,Hyundai Grand i10,2019.0,527000.0,2020.0,Petrol,38471.0,1197.0,Manual,2019.0,18.9,Power,165.0
4692,Maruti,Maruti Wagon R,2015.0,329000.0,2015.0,Petrol,72393.0,998.0,Manual,2015.0,20.51,Power,152.0
4693,Ford,Ford Figo,2015.0,350000.0,2015.0,Petrol,58000.0,1196.0,Manual,2015.0,15.6,Power,148.0
4694,Hyundai,Hyundai Santro,2018.0,541000.0,2019.0,Petrol,20266.0,1086.0,Manual,2018.0,20.3,Power,165.0
4695,Hyundai,Hyundai i20,2012.0,340000.0,2012.0,Diesel,120000.0,1396.0,Manual,2012.0,21.9,Power,180.0
4696,Hyundai,Hyundai Santro Xing,2008.0,185000.0,2008.0,Petrol,90000.0,1086.0,Manual,2008.0,17.92,Power,166.0
4697,Hyundai,Hyundai Creta,2017.0,1125000.0,2017.0,Diesel,84910.0,1582.0,Manual,2017.0,19.67,Power,190.0
4699,Mahindra,Mahindra KUV 100 NXT,2018.0,450000.0,2018.0,Diesel,120000.0,1198.0,Manual,2018.0,25.32,Power,160.0
4700,Hyundai,Hyundai Xcent,2016.0,445000.0,2016.0,Diesel,120000.0,1120.0,Manual,2016.0,24.4,Power,156.0
4701,Hyundai,Hyundai Creta,2018.0,1195000.0,2018.0,Diesel,109000.0,1582.0,Manual,2018.0,19.67,Power,190.0
4702,Maruti,Maruti Celerio,2016.0,440000.00000000006,2017.0,Petrol,44000.0,998.0,Manual,2016.0,23.1,Power,150.0
4703,Maruti,Maruti Celerio X,2019.0,503000.0,2019.0,Petrol,44363.0,998.0,Manual,2019.0,21.63,Electric,150.0
4704,Maruti,Maruti Swift Dzire,2018.0,702000.0,2018.0,Petrol,39461.0,1197.0,Automatic,2018.0,21.21,Power,158.0
4705,Mercedes-Benz,Mercedes-Benz E-Class,2012.0,1175000.0,2012.0,Diesel,120000.0,2148.0,Automatic,2012.0,10.0,Power,227.0
4706,Maruti,Maruti Baleno,2018.0,690000.0,2018.0,Petrol,59126.0,1197.0,Manual,2018.0,21.4,Power,180.0
4707,Hyundai,Hyundai Grand i10,2018.0,520000.0,2018.0,Petrol,65331.0,1197.0,Manual,2018.0,18.9,Power,165.0
4708,Maruti,Maruti Baleno,2017.0,699000.0,2017.0,Petrol,45000.0,998.0,Manual,2017.0,21.1,Power,190.0
4709,Maruti,Maruti Swift,2013.0,436000.00000000006,2013.0,Petrol,41378.0,1197.0,Manual,2013.0,22.38,Electric,160.0
4710,Tata,Tata Manza,2013.0,250000.0,2013.0,Diesel,120000.0,1248.0,Manual,2013.0,21.02,Power,163.0
4711,Honda,Honda City,2014.0,501999.99999999994,2014.0,Petrol,124781.0,1497.0,Manual,2014.0,17.4,Power,195.0
4712,Maruti,Maruti Swift,2016.0,509999.99999999994,2016.0,Petrol,63313.0,1197.0,Manual,2016.0,22.38,Electric,160.0
4713,Maruti,Maruti Baleno,2016.0,660000.0,2017.0,Diesel,62535.0,1248.0,Manual,2016.0,27.39,Power,170.0
4714,Maruti,Maruti Baleno,2017.0,599000.0,2017.0,Petrol,89581.0,1197.0,Manual,2017.0,21.4,Power,180.0
4715,Ford,Ford Fiesta Classic,2011.0,250000.0,2011.0,Diesel,120000.0,1399.0,Manual,2011.0,19.68,Power,165.0
4716,Jaguar,Jaguar XE,2017.0,3400000.0,2017.0,Diesel,78866.0,1999.0,Automatic,2017.0,13.6,Power,228.0
4717,Volkswagen,Volkswagen Jetta,2014.0,750000.0,2014.0,Diesel,120000.0,1968.0,Automatic,2014.0,16.96,Power,207.0
4718,Mahindra,Mahindra XUV500,2018.0,1595000.0,2018.0,Diesel,58000.0,2179.0,Manual,2018.0,15.1,Power,185.0
4719,Maruti,Maruti Wagon R,2012.0,310000.0,2013.0,Petrol,90000.0,998.0,Manual,2012.0,21.79,Power,152.0
4720,Maruti,Maruti Baleno,2017.0,675000.0,2017.0,Petrol,59000.0,998.0,Manual,2017.0,21.1,Power,190.0
4721,Jaguar,Jaguar XJ,2013.0,3500000.0,2014.0,Diesel,66000.0,2993.0,Automatic,2013.0,10.5,Power,250.0
4722,Mercedes-Benz,Mercedes-Benz M-Class,2011.0,1200000.0,2011.0,Diesel,100000.0,2987.0,Automatic,2011.0,17.9,Power,225.0
4723,Maruti,Maruti S-Presso,2019.0,392000.0,2019.0,Petrol,99003.0,998.0,Manual,2019.0,21.7,Power,190.0
4724,Maruti,Maruti S-Presso,2019.0,401000.0,2020.0,Petrol,76003.0,998.0,Manual,2019.0,21.7,Power,190.0
4725,Audi,Audi Q5,2017.0,4200000.0,2017.0,Diesel,70000.0,1968.0,Automatic,2017.0,14.16,Power,200.0
4726,Maruti,Maruti Baleno,2017.0,581000.0,2017.0,Petrol,101863.0,1197.0,Manual,2017.0,21.4,Power,180.0
4727,Volkswagen,Volkswagen Vento,2018.0,909000.0,2018.0,Diesel,107344.0,1498.0,Automatic,2018.0,22.15,Power,180.0
4728,Mercedes-Benz,Mercedes-Benz M-Class,2011.0,2400000.0,2011.0,Diesel,100000.0,2987.0,Automatic,2011.0,17.9,Power,225.0
4729,Hyundai,Hyundai Grand i10,2018.0,543000.0,2018.0,Petrol,56129.0,1197.0,Manual,2018.0,18.9,Power,165.0
4730,Maruti,Maruti Ertiga,2019.0,1100000.0,2019.0,Diesel,70599.0,1248.0,Manual,2019.0,24.52,Power,160.0
4731,Honda,Honda Amaze,2018.0,743000.0,2018.0,Diesel,97208.0,1498.0,Automatic,2018.0,23.8,Power,140.0
4732,Skoda,Skoda Rapid,2020.0,997000.0000000001,2020.0,Petrol,53509.0,999.0,Manual,2020.0,18.97,Power,165.0
4733,Jeep,Jeep Compass,2017.0,1599000.0,2017.0,Diesel,52000.0,1956.0,Manual,2017.0,17.1,power,160.21
4734,Hyundai,Hyundai i20,2021.0,811000.0,2021.0,Petrol,97621.0,1197.0,Manual,2021.0,21.0,Electric,165.0
4735,Hyundai,Hyundai i10,2009.0,250000.0,2009.0,Petrol,113000.0,1086.0,Manual,2009.0,19.81,Power,165.0
4736,Toyota,Toyota Innova,2008.0,650000.0,2008.0,Diesel,152000.0,2494.0,Manual,2008.0,12.8,Power,151.0
4737,Maruti,Maruti SX4 S Cross,2018.0,975000.0,2018.0,Diesel,78000.0,1248.0,Manual,2018.0,25.1,Power,164.5
4738,Audi,Audi A4,2011.0,1199000.0,2011.0,Diesel,93000.0,1968.0,Automatic,2011.0,16.55,Power,210.0
4740,Chevrolet,Chevrolet Enjoy,2013.0,525000.0,2013.0,Diesel,55000.0,1248.0,Manual,2013.0,18.2,Power,160.0
4741,Maruti,Maruti Swift Dzire,2012.0,420000.0,2012.0,Diesel,131852.0,1248.0,Manual,2012.0,19.3,Power,172.0
4742,Maruti,Maruti Swift,2021.0,600000.0,2021.0,Petrol,20000.0,1197.0,Manual,2021.0,21.21,Electric,160.0
4743,Renault,Renault Duster,2019.0,996000.0000000001,2019.0,Diesel,44416.0,1461.0,Manual,2019.0,19.6,Power,168.0
4744,Honda,Honda Brio,2012.0,311000.0,2012.0,Petrol,69408.0,1198.0,Manual,2012.0,19.4,Power,164.0
4745,Volkswagen,Volkswagen Taigun,2022.0,1700000.0,2022.0,Petrol,10000.0,999.0,Manual,2022.0,20.08,Electric,165.0
4746,Maruti,Maruti Baleno,2016.0,572000.0,2016.0,Petrol,78911.0,1197.0,Manual,2016.0,21.4,Power,180.0
4747,Datsun,Datsun GO,2017.0,307000.0,2018.0,Petrol,85298.0,1198.0,Manual,2017.0,19.02,Power,145.0
4748,Honda,Honda City,2014.0,454000.0,2014.0,Petrol,60529.0,1497.0,Manual,2014.0,17.4,Power,195.0
4749,Skoda,Skoda Rapid,2017.0,775000.0,2017.0,Diesel,115276.0,1498.0,Manual,2017.0,21.13,Power,185.0
4750,Maruti,Maruti Vitara Brezza,2019.0,850000.0,2019.0,Diesel,60000.0,1248.0,Automatic,2019.0,24.3,Power,172.0
4751,Renault,Renault Duster,2020.0,907000.0,2021.0,Petrol,30241.0,1498.0,Manual,2020.0,16.42,Power,160.0
4752,Hyundai,Hyundai Santro,2019.0,509000.0,2020.0,Petrol,24197.0,1086.0,Manual,2019.0,20.3,Power,165.0
4753,Mercedes-Benz,Mercedes-Benz GLA,2022.0,4800000.0,2022.0,Petrol,20000.0,1332.0,Automatic,2022.0,17.9,Power,210.0
4754,Hyundai,Hyundai i20 N Line,2021.0,940000.0,2021.0,Petrol,44981.0,998.0,Manual,2021.0,20.0,Electric,165.0
4755,Nissan,Nissan Micra,2011.0,227000.0,2011.0,Diesel,85497.0,1461.0,Manual,2011.0,23.08,Power,160.0
4756,Audi,Audi Q5,2022.0,6200000.0,2022.0,Petrol,20000.0,1984.0,Automatic,2022.0,13.47,Power,237.0
4757,Maruti,Maruti Baleno,2019.0,650000.0,2019.0,Petrol,30000.0,1197.0,Manual,2019.0,21.4,Power,180.0
4758,Maruti,Maruti Swift,2017.0,580000.0,2017.0,Diesel,80000.0,1248.0,Manual,2017.0,28.4,Power,158.0
4759,Honda,Honda Brio,2017.0,595000.0,2017.0,Petrol,41000.0,1198.0,Automatic,2017.0,16.5,Power,145.0
4760,Hyundai,Hyundai Creta,2017.0,1100000.0,2017.0,Diesel,73000.0,1582.0,Automatic,2017.0,17.01,Power,190.0
4761,Maruti,Maruti Swift Dzire,2022.0,770000.0,2022.0,Petrol,40000.0,1197.0,Manual,2022.0,22.41,Electric,158.0
4762,Maruti,Maruti Swift,2018.0,695000.0,2018.0,Petrol,27000.0,1197.0,Manual,2018.0,22.0,Power,160.0
4763,Tata,Tata Tiago,2018.0,496000.0,2019.0,Petrol,57380.0,1199.0,Manual,2018.0,23.84,Power,150.0
4764,Hyundai,Hyundai Elantra,2018.0,1261000.0,2018.0,Diesel,81334.0,1582.0,Automatic,2018.0,18.23,Power,191.0
4765,Maruti,Maruti Swift Dzire,2022.0,875000.0,2022.0,CNG,70000.0,1197.0,Manual,2022.0,31.12,Electric,158.0
4766,Tata,Tata Nexon,2021.0,927999.9999999999,2021.0,Diesel,32483.0,1497.0,Manual,2021.0,23.22,Electric,154.19
4767,Maruti,Maruti Vitara Brezza,2016.0,803999.9999999999,2016.0,Diesel,71220.0,1248.0,Manual,2016.0,24.3,Power,172.0
4768,Kia,Kia Sonet,2021.0,1100000.0,2021.0,Petrol,17459.0,998.0,Manual,2021.0,18.2,Electric,165.0
4769,Maruti,Maruti Brezza,2023.0,1275000.0,2023.0,Petrol,6517.0,1462.0,Manual,2023.0,17.38,Electric,164.0
4770,Hyundai,Hyundai Creta,2018.0,950000.0,2018.0,Diesel,70427.0,1396.0,Manual,2018.0,22.1,Power,165.0
4771,Maruti,Maruti Alto K10,2018.0,400000.0,2018.0,Petrol,52306.0,998.0,Automatic,2018.0,23.95,Power,145.0
4772,Volkswagen,Volkswagen Vento,2015.0,550000.0,2015.0,Diesel,111670.0,1498.0,Automatic,2015.0,21.21,Power,186.0
4773,Maruti,Maruti Wagon R,2019.0,475000.0,2019.0,Petrol,40000.0,998.0,Manual,2019.0,21.79,Power,152.0
4774,Hyundai,Hyundai i20 Active,2017.0,720000.0,2017.0,Diesel,67000.0,1396.0,Manual,2017.0,21.19,Power,165.0
4775,BMW,BMW 5 Series,2018.0,4050000.0,2018.0,Diesel,77000.0,1995.0,Automatic,2018.0,20.37,Power,235.0
4776,BMW,BMW X5,2016.0,3875000.0,2016.0,Diesel,71000.0,2993.0,Automatic,2016.0,15.97,Power,230.0
4778,Hyundai,Hyundai Grand i10,2018.0,532000.0,2019.0,Diesel,88479.0,1186.0,Manual,2018.0,24.0,Power,151.63
4779,Maruti,Maruti XL6,2020.0,1150000.0,2020.0,Petrol,39000.0,1462.0,Manual,2020.0,19.01,Power,165.0
4780,Volkswagen,Volkswagen Vento,2018.0,944000.0,2018.0,Diesel,50003.0,1498.0,Automatic,2018.0,22.15,Power,180.0
4781,Hyundai,Hyundai Grand i10,2017.0,501000.0,2017.0,Petrol,82163.0,1197.0,Manual,2017.0,18.9,Power,165.0
4782,Maruti,Maruti Baleno,2022.0,850000.0,2022.0,Petrol,40000.0,1197.0,Manual,2022.0,22.35,Electric,180.0
4783,Maruti,Maruti Swift,2016.0,472000.0,2016.0,Petrol,108560.0,1197.0,Manual,2016.0,22.38,Electric,160.0
4784,Mahindra,Mahindra XUV500,2014.0,860000.0,2014.0,Diesel,70000.0,2179.0,Manual,2014.0,15.1,Power,175.0
4785,Datsun,Datsun RediGO,2021.0,469000.00000000006,2021.0,Petrol,28292.0,999.0,Manual,2021.0,21.7,Power,165.0
4786,Maruti,Maruti Alto 800,2017.0,289000.0,2018.0,Petrol,117467.0,796.0,Manual,2017.0,24.7,Power,140.0
4787,Maruti,Maruti Baleno,2019.0,690000.0,2019.0,Petrol,65000.0,1197.0,Manual,2019.0,21.4,Power,180.0
4788,Hyundai,Hyundai i10,2012.0,321000.0,2013.0,Petrol,60541.0,1197.0,Manual,2012.0,20.36,Power,165.0
4789,Ford,Ford Ecosport,2015.0,575000.0,2015.0,Petrol,60000.0,999.0,Manual,2015.0,18.88,Power,190.0
4790,Honda,Honda City,2019.0,890000.0,2019.0,Petrol,76355.0,1497.0,Manual,2019.0,17.4,Power,189.0
4791,Maruti,Maruti S-Presso,2021.0,525000.0,2021.0,Petrol,60000.0,998.0,Automatic,2021.0,21.7,Power,190.0
4792,Nissan,Nissan Terrano,2019.0,900000.0,2019.0,Diesel,50000.0,1461.0,Manual,2019.0,19.87,Power,156.0
4793,MG,MG Hector,2019.0,1650000.0,2020.0,Diesel,96000.0,1956.0,Manual,2019.0,17.41,Power,165.0
4794,Mahindra,Mahindra XUV300,2020.0,1120000.0,2020.0,Diesel,63000.0,1497.0,Manual,2020.0,20.0,Power,175.0
4795,Hyundai,Hyundai Grand i10 Nios,2020.0,599000.0,2020.0,Petrol,40000.0,1197.0,Manual,2020.0,20.7,Electric,165.0
4796,Hyundai,Hyundai Venue,2021.0,1019999.9999999999,2021.0,Petrol,30000.0,998.0,Manual,2021.0,18.0,Electric,165.0
4797,Maruti,Maruti Swift Dzire,2014.0,443000.0,2015.0,Petrol,101543.0,1197.0,Manual,2014.0,22.41,Electric,158.0
4798,Maruti,Maruti Baleno,2016.0,644000.0,2016.0,Petrol,66424.0,1197.0,Manual,2016.0,21.4,Power,180.0
4799,Maruti,Maruti SX4 S Cross,2020.0,750000.0,2020.0,Petrol,120000.0,1462.0,Manual,2020.0,18.55,Electric,165.0
4800,Tata,Tata Tiago,2018.0,519000.00000000006,2018.0,Petrol,33433.0,1199.0,Manual,2018.0,23.84,Power,150.0
4801,Hyundai,Hyundai i20,2016.0,695000.0,2016.0,Diesel,72169.0,1396.0,Manual,2016.0,22.54,Power,180.0
4802,Honda,Honda City,2018.0,981000.0,2018.0,Petrol,48175.0,1497.0,Automatic,2018.0,18.0,Power,195.0
4803,Maruti,Maruti Celerio,2014.0,425000.0,2014.0,Petrol,73452.0,998.0,Manual,2014.0,23.1,Power,150.0
4804,MG,MG Hector,2020.0,1537000.0,2020.0,Petrol,54807.0,1451.0,Automatic,2020.0,13.96,Power,165.0
4805,Maruti,Maruti Alto 800,2017.0,323000.0,2017.0,Petrol,47118.0,796.0,Manual,2017.0,22.05,Power,140.0
4806,Tata,Tata Nexon,2017.0,700000.0,2017.0,Petrol,100000.0,1198.0,Manual,2017.0,17.0,Power,154.19
4807,Nissan,Nissan Magnite,2021.0,809000.0,2021.0,Petrol,41192.0,999.0,Manual,2021.0,18.75,Electronic,165.0
4808,Tata,Tata Harrier,2019.0,1785000.0000000002,2019.0,Diesel,70000.0,1956.0,Manual,2019.0,17.0,Power,121.92
4809,Ford,Ford Endeavour,2016.0,2650000.0,2018.0,Diesel,105264.0,3198.0,Automatic,2016.0,10.91,Power,160.2
4810,Honda,Honda CR-V,2012.0,1195000.0,2012.0,Petrol,70000.0,2354.0,Automatic,2012.0,11.1,Power,190.0
4811,Land Rover,Land Rover Range Rover Evoque,2017.0,4800000.0,2018.0,Diesel,50380.0,1999.0,Automatic,2017.0,15.68,Power,195.0
4812,Tata,Tata Manza,2010.0,245000.00000000003,2010.0,Diesel,80000.0,1248.0,Manual,2010.0,19.0,Power,163.0
4813,Maruti,Maruti Celerio,2016.0,425000.0,2016.0,Petrol,51000.0,998.0,Manual,2016.0,23.1,Power,150.0
4814,Renault,Renault KWID,2017.0,385000.0,2018.0,Petrol,31846.0,999.0,Manual,2017.0,23.01,Power,155.8
4815,Hyundai,Hyundai Grand i10,2015.0,545000.0,2015.0,Diesel,63000.0,1120.0,Manual,2015.0,24.0,Power,157.0
4816,Hyundai,Hyundai i20,2015.0,588000.0,2016.0,Diesel,114676.0,1396.0,Manual,2015.0,22.54,Power,180.0
4817,Hyundai,Hyundai i20,2019.0,747000.0,2019.0,Diesel,82662.0,1396.0,Manual,2019.0,22.54,Power,180.0
4818,Maruti,Maruti Alto K10,2014.0,280000.0,2014.0,Petrol,50000.0,998.0,Manual,2014.0,23.95,Power,145.0
4819,Renault,Renault Triber,2019.0,633000.0,2020.0,Petrol,66518.0,999.0,Manual,2019.0,20.0,Electric,135.0
4820,Honda,Honda City,2017.0,814000.0,2018.0,Petrol,57927.0,1497.0,Manual,2017.0,17.8,Power,195.0
4821,Maruti,Maruti Ciaz,2019.0,900000.0,2019.0,Petrol,40000.0,1462.0,Manual,2019.0,21.56,Power,165.0
4822,Tata,Tata Tiago,2021.0,605000.0,2021.0,Petrol,16115.0,1199.0,Manual,2021.0,19.01,Electric,121.92
4823,Hyundai,Hyundai i10,2009.0,270000.0,2009.0,Petrol,50829.0,1197.0,Manual,2009.0,20.36,Power,170.0
4824,Hyundai,Hyundai Grand i10 Nios,2019.0,622000.0,2019.0,Petrol,25467.0,1197.0,Manual,2019.0,20.7,Electric,165.0
4825,Maruti,Maruti Alto 800,2020.0,317000.0,2020.0,Petrol,71071.0,796.0,Manual,2020.0,22.05,Power,140.0
4826,Hyundai,Hyundai Verna,2016.0,795000.0,2016.0,Petrol,55000.0,1591.0,Manual,2016.0,17.01,Power,196.0
4827,Hyundai,Hyundai i20,2017.0,602000.0,2017.0,Petrol,55563.0,1197.0,Manual,2017.0,18.6,Power,170.0
